7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:58:50.932103
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:58:51.076113
Complete Duration,0:00:00.931023
7.9_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:58:55.772973
7.9_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:58:55.931674
7.6_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:58:56.097142
7.6_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:58:56.222397
7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:58:56.383752
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:58:56.523122
Complete Duration,0:00:00.951155
7.9_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:58:59.826601
7.9_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:58:59.940389
7.6_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:59:00.099821
7.6_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:59:00.235663
7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:59:00.383282
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:59:00.486518
Complete Duration,0:00:00.848089
7.9_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:59:01.556199
7.9_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:59:01.653443
7.6_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:59:01.744746
7.6_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:59:01.864944
7.2_raw.csv_filtered_by_correlation0_all_replacement_strategy_1,2022-11-29 21:59:01.999624
7.2_raw.csv_filtered_by_correlation0_individual_replacement_strategy_1,2022-11-29 21:59:02.149559
Complete Duration,0:00:00.852194
7.9_raw.csv_filtered_by_SNR0_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 21:59:05.058438
7.9_raw.csv_filtered_by_SNR0_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 21:59:07.319261
7.6_raw.csv_filtered_by_SNR0_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 21:59:09.192195
7.6_raw.csv_filtered_by_SNR0_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 21:59:11.236297
7.2_raw.csv_filtered_by_SNR0_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 21:59:13.067741
7.2_raw.csv_filtered_by_SNR0_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 21:59:15.028737
Complete Duration,0:00:11.910039
7.9_raw.csv_filtered_by_SNR10_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 21:59:17.342022
7.9_raw.csv_filtered_by_SNR10_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 21:59:19.306200
7.6_raw.csv_filtered_by_SNR10_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 21:59:21.045726
7.6_raw.csv_filtered_by_SNR10_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 21:59:23.097590
7.2_raw.csv_filtered_by_SNR10_Acceleration_1.5_all_replacement_strategy_1,2022-11-29 21:59:24.904062
7.2_raw.csv_filtered_by_SNR10_acceleration_1.5_individual_replacement_strategy_1,2022-11-29 21:59:27.014511
Complete Duration,0:00:11.730626
7.9_raw.csv_filtered_by_SNR10_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 21:59:27.678352
7.9_raw.csv_filtered_by_SNR10_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 21:59:27.974293
7.6_raw.csv_filtered_by_SNR10_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 21:59:28.312062
7.6_raw.csv_filtered_by_SNR10_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 21:59:28.615383
7.2_raw.csv_filtered_by_SNR10_Acceleration_1.5_all_replacement_strategy_2,2022-11-29 21:59:28.965980
7.2_raw.csv_filtered_by_SNR10_acceleration_1.5_individual_replacement_strategy_2,2022-11-29 21:59:29.311451
Complete Duration,0:00:02.060274
Complete Duration,0:00:00.962289
Complete Duration,0:00:00.061588
Complete Duration,0:00:00.132757
Complete Duration,0:00:00.130625
Complete Duration,0:00:00.135596
Complete Duration,0:00:00.142006
Complete Duration,0:00:00.131824
Complete Duration,0:00:00.126535
7.9_raw.csv_filtered_by_correlation0_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 07:44:33.017480
7.9_raw.csv_filtered_by_correlation0_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 07:44:39.562216
7.6_raw.csv_filtered_by_correlation0_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 07:44:41.620789
7.6_raw.csv_filtered_by_correlation0_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 07:44:43.310701
7.2_raw.csv_filtered_by_correlation0_Acceleration_1.5_all_replacement_strategy_1,2022-11-30 07:44:44.864520
7.2_raw.csv_filtered_by_correlation0_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 07:44:46.705278
Complete Duration,0:00:19.037980
Complete Duration,0:00:00.826227
Complete Duration,0:00:00.130492
Complete Duration,0:00:00.132196
Complete Duration,0:00:00.113525
Complete Duration,0:00:00.172511
Complete Duration,0:00:00.101096
Complete Duration,0:00:00.118201
7.9_raw.csv_filtered_by_correlation1_all_replacement_strategy_4,2022-11-30 07:47:48.729641
7.9_raw.csv_filtered_by_correlation1_individual_replacement_strategy_4,2022-11-30 07:47:48.986000
7.6_raw.csv_filtered_by_correlation1_all_replacement_strategy_4,2022-11-30 07:47:49.241604
7.6_raw.csv_filtered_by_correlation1_individual_replacement_strategy_4,2022-11-30 07:47:49.479514
7.2_raw.csv_filtered_by_correlation1_all_replacement_strategy_4,2022-11-30 07:47:49.749688
7.2_raw.csv_filtered_by_correlation1_individual_replacement_strategy_4,2022-11-30 07:47:50.034200
Complete Duration,0:00:01.694445
Complete Duration,0:00:00.061867
Complete Duration,0:00:00.134555
Complete Duration,0:00:00.139524
Complete Duration,0:00:00.126476
Complete Duration,0:00:00.141536
Complete Duration,0:00:00.121238
Complete Duration,0:00:00.118599
Complete Duration,0:00:00.126506
7.9_raw.csv_filtered_by_SNR15_all_replacement_strategy_1,2022-11-30 07:50:14.765169
7.9_raw.csv_filtered_by_SNR15_individual_replacement_strategy_1,2022-11-30 07:50:14.989432
7.6_raw.csv_filtered_by_SNR15_all_replacement_strategy_1,2022-11-30 07:50:15.238594
7.6_raw.csv_filtered_by_SNR15_individual_replacement_strategy_1,2022-11-30 07:50:15.474796
7.2_raw.csv_filtered_by_SNR15_all_replacement_strategy_1,2022-11-30 07:50:15.738020
7.2_raw.csv_filtered_by_SNR15_individual_replacement_strategy_1,2022-11-30 07:50:15.966266
Complete Duration,0:00:01.608760
Complete Duration,0:00:00.337235
Complete Duration,0:00:00.072017
Complete Duration,0:00:00.284266
Complete Duration,0:00:00.073932
Complete Duration,0:00:00.077965
Complete Duration,0:00:00.078481
Complete Duration,0:00:00.111675
Complete Duration,0:00:00.112257
Complete Duration,0:00:00.094334
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-30 18:06:36.263002
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 18:06:37.586138
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-30 18:06:38.907877
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 18:06:40.220173
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-30 18:06:41.443414
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 18:06:42.763078
Complete Duration,0:00:07.848157
Complete Duration,0:00:00.350151
Complete Duration,0:00:00.100037
Complete Duration,0:00:00.073928
Complete Duration,0:00:00.043819
Complete Duration,0:00:00.295013
Complete Duration,0:00:00.109326
Complete Duration,0:00:00.082944
Complete Duration,0:00:00.093686
Complete Duration,0:00:00.067699
Complete Duration,0:00:00.095682
Complete Duration,0:00:00.099526
Complete Duration,0:00:00.093688
7.9_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-30 18:42:54.883794
7.9_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 18:42:55.062726
7.6_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-30 18:42:55.230520
7.6_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 18:42:55.427702
7.2_raw.csv_filtered_by_acceleration_1.5_all_replacement_strategy_1,2022-11-30 18:42:55.615419
7.2_raw.csv_filtered_by_acceleration_1.5_individual_replacement_strategy_1,2022-11-30 18:42:55.784774
Complete Duration,0:00:01.137818
Complete Duration,0:00:00.549468
Complete Duration,0:00:00.143447
Complete Duration,0:00:00.130512
Complete Duration,0:00:00.124743
Complete Duration,0:00:00.134549
Complete Duration,0:00:00.138992
Complete Duration,0:00:00.137499
Complete Duration,0:00:00.126614
7.9_raw.csv_filtered_by_correlation5_all_replacement_strategy_1,2022-11-30 20:30:36.317657
7.9_raw.csv_filtered_by_correlation5_individual_replacement_strategy_1,2022-11-30 20:30:36.579028
7.6_raw.csv_filtered_by_correlation5_all_replacement_strategy_1,2022-11-30 20:30:36.897954
7.6_raw.csv_filtered_by_correlation5_individual_replacement_strategy_1,2022-11-30 20:30:37.145204
7.2_raw.csv_filtered_by_correlation5_all_replacement_strategy_1,2022-11-30 20:30:37.421281
7.2_raw.csv_filtered_by_correlation5_individual_replacement_strategy_1,2022-11-30 20:30:37.663090
Complete Duration,0:00:01.736369
Complete Duration,0:00:00.887388
Complete Duration,0:00:00.142075
Complete Duration,0:00:00.131612
Complete Duration,0:00:00.122652
Complete Duration,0:00:00.136164
Complete Duration,0:00:00.144525
Complete Duration,0:00:00.106775
7.9_raw.csv_filtered_by_SNR15_all_replacement_strategy_1,2022-11-30 20:58:21.358550
7.9_raw.csv_filtered_by_SNR15_individual_replacement_strategy_1,2022-11-30 20:58:21.452248
7.6_raw.csv_filtered_by_SNR15_all_replacement_strategy_1,2022-11-30 20:58:21.535040
7.6_raw.csv_filtered_by_SNR15_individual_replacement_strategy_1,2022-11-30 20:58:21.621008
7.2_raw.csv_filtered_by_SNR15_all_replacement_strategy_1,2022-11-30 20:58:21.737511
7.2_raw.csv_filtered_by_SNR15_individual_replacement_strategy_1,2022-11-30 20:58:21.822200
Complete Duration,0:00:00.873217
Complete Duration,0:00:00.069766
Complete Duration,0:00:00.061511
Complete Duration,0:00:00.075580
Complete Duration,0:00:00.066555
Complete Duration,0:00:00.061230
Complete Duration,0:00:00.071741
Complete Duration,0:00:00.060373
Complete Duration,0:00:00.132534
Complete Duration,0:00:00.939608
Complete Duration,0:00:00.127503
Complete Duration,0:00:00.137551
Complete Duration,0:00:00.111045
Complete Duration,0:00:00.128529
Complete Duration,0:00:00.123513
Complete Duration,0:00:00.129900
7.9_raw.csv_filtered_by_correlation10_all_replacement_strategy_1,2022-11-30 21:12:08.833682
7.9_raw.csv_filtered_by_correlation10_individual_replacement_strategy_1,2022-11-30 21:12:09.090453
7.6_raw.csv_filtered_by_correlation10_all_replacement_strategy_1,2022-11-30 21:12:09.346236
7.6_raw.csv_filtered_by_correlation10_individual_replacement_strategy_1,2022-11-30 21:12:09.591175
7.2_raw.csv_filtered_by_correlation10_all_replacement_strategy_1,2022-11-30 21:12:09.836446
7.2_raw.csv_filtered_by_correlation10_individual_replacement_strategy_1,2022-11-30 21:12:10.076418
Complete Duration,0:00:01.680847
